participant,exp,language,step_cont,response,l1,l2
5f3050933b5a04118e4a4f73,stops,spanish,-20,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,5,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-35,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,45,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-15,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-10,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,35,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-30,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,20,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,50,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,15,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,30,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,10,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,15,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,25,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,30,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,10,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-35,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-30,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,20,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-10,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-15,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,5,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-5,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-20,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,35,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,50,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-25,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,45,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,40,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,10,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-5,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,50,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,45,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-10,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,15,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-25,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-30,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-35,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,20,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,30,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-15,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,40,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,5,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,35,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-20,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,25,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,15,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-15,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,5,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,45,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,20,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,40,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,30,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-25,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,25,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-5,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-20,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,35,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-35,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-10,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,50,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,10,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-30,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,40,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,45,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,25,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-5,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-35,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,50,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-10,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,20,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,5,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,15,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-30,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,35,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,30,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,10,1,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-25,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-20,0,Spanish,English
5f3050933b5a04118e4a4f73,stops,spanish,-15,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,4,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,8,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,7,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,3,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,2,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,9,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,6,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,1,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,10,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,5,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,11,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,11,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,1,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,7,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,3,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,2,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,6,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,9,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,10,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,8,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,5,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,4,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,6,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,3,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,11,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,9,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,2,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,8,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,5,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,4,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,7,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,1,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,10,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,4,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,8,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,6,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,7,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,1,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,10,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,2,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,5,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,11,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,3,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,9,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,9,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,5,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,1,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,8,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,10,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,4,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,2,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,6,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,7,0,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,11,1,Spanish,English
5f6916f985575a0f22ec8f69,vowels,spanish,3,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,25,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-20,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,50,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,40,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-35,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,15,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-30,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-25,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,10,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,5,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,45,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-15,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-5,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,20,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,30,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-10,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,35,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-25,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,35,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-20,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,15,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,30,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-35,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-10,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,50,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,45,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,10,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,5,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,20,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-5,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-30,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-15,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,25,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,40,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-20,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-10,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,15,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,25,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,30,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,10,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,50,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-35,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,35,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-15,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-5,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,45,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,5,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,40,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-25,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-30,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,20,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-35,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,40,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-30,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,45,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,10,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,50,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,30,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,25,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-5,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-25,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,5,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,15,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,35,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-15,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-10,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,20,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-20,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,10,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-25,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-30,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,20,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-5,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,45,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,5,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,50,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,15,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-15,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,35,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-35,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,40,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-20,0,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,25,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,30,1,Spanish,English
5f6916f985575a0f22ec8f69,stops,spanish,-10,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,2,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,3,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,9,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,7,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,4,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,11,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,5,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,1,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,10,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,6,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,8,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,2,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,6,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,9,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,1,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,5,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,7,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,4,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,3,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,8,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,10,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,11,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,11,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,1,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,7,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,2,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,10,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,3,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,8,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,6,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,5,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,9,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,4,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,3,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,10,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,8,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,6,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,5,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,11,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,2,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,9,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,1,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,7,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,4,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,5,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,4,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,1,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,11,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,8,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,7,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,3,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,6,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,2,0,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,9,1,Spanish,English
5f00962ef7b0241ae371d912,vowels,hungarian,10,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-15,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,15,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,20,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-30,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,10,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,40,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,50,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,5,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-10,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,30,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-5,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-35,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-20,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,35,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,25,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,45,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-25,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-30,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,40,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-10,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,5,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-5,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,35,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,30,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,20,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-35,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,25,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,15,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-20,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,45,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-25,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-15,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,50,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,10,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-35,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,5,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,10,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-5,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,45,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,40,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,35,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,15,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,30,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-20,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-10,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,25,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,20,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-30,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-25,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-15,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,50,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,45,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-25,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,50,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,5,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,10,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,15,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,35,1,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-10,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-30,0,Spanish,English
5f00962ef7b0241ae371d912,stops,hungarian,-20,0,Spanish,English
